Label,Tweet
1,إِن تسأليني كيف أنتَ فإِني صَبُورٌ على رَيْبِ الزمانِ صَعيبُ حريصٌ على أن لا يُرى بي كآبة فيشمتَ عادٍ أو يساءَ حبيبُ
1,اعوذ بك من كآبة المنظر وسوء المنقلب 🚶🏻‍♂️
1,السواد الي تحت عيني مش مرض ده قلة راحة وملامحي المقفولة مش كره لناس دي فرط حزن وعصبيتي مش غباء ده ضغط بحاول ا
1,احس صدعت من كأبة حياتي احس لو صارت لي الحريه اسوي كل شي بحر القدس من الفرحه
1,"ما عندي إلا قلب يملاه العفاف 
واقف لا هو غالب ولا هو منغلب

ربي انا عبدك وابن عبدك واخاف 
 كآبة المنظر وسوء المنقلب"
1,مساحة لبوح والتخلص من كآبة النفس
1,اكره هذا الفلم سبلي كآبة بطفولتي لما شفته
1,الجو كئيب كآبة مزعج غير مريح بعد لو كافي 😁
1,من كثر ما اتقنت الدور عشت جو معهم وجتني كآبه
1,كآبة ضربتي فجأة خ
1,السواد الي تحت عيني مش مرض ده قلة راحة وملامحي المقفولة مش كره لناس دي فرط حزن وعصبيتي مش غباء ده ضغط بحاول اعديه
1,الشتا كآبة☺️
1,انتي اضحكي واني لازمتني كأبه حاده
1,كمية كآبة مش طبيعية
1,اعرف مو دائما بس مرات لازم نتصنع الامل حتى ما ندخل بحالة كأبة ويأس
1,اشتقت لحياه قبل رمضان خلاص ياربي جاتني كآبه من ذا الروتينيه
1,اليوم كله كآبة ابغا اموت
1,كأبه الصبح المقرفه
1,فيني كآبه مو طبيعيه 💔
1,كأبه مُركزه 😂💔
1,كآبة الاختبارات او كآبة شي مشتاق له والله مدري
1,كأبة الاجازه من الحين محتليتني
1,يميناً بالله كآبه منجد
1,ملامحي المقفولة مش كره لناس دي فرط حزن وعصبيتي مش غباء ده ضغط بحاول اعديه وزعلي مش كأبة ده تراكم أحزان 
1,الواحد نازل عليه سحابة كآبة اليومين دول مخلياه كاره كل حاجة
1,كآبه وضيقه وكل شيء خايس بالحياة
1,كآبة السفر بدت تسيطر علي
1,ابشركم طلعت من ازمة اكتئاب الدورة😍خمس دقايق وندخل لاكتئاب الموسمي وترجع الامور كما تعودت عليها كآبة على طول
1,اوف يا كآبه 😂
1,إيه الكآبة دي يقدعان بيت ينئط كآبة
1,الاجواء لا تخلوا من كآبه بشكل عام
1,حاله كآبه عارمه
1,انك تقعد مع نفسك وتفضل تفكر ف ذكريات حلوة من تلت اربع سنين فاتو طلع حوار جامد فشخ بس بينتهي ب كآبة باين
1,هالفتره فيني كآبه مو طبيعيه💔
1,النوم يسبب لي كآبه
1,اعترف اني اتظاهر بالقوة ولكن بداخلي عالم يبكي🚶
1,بقالي فترة كبيرة ما عنديش شغف لأي حاجة ما بقاش في حاجة مُمكن تبهرني مش كآبة ولا عُزلة 
1,المود كآبة ⬆️⬆️⬆️
1,لي قلب أسود هو لي كأبه
1,كآبه مافيها حياة ولامعنى
1,الم قهر ضيم كآبه حزن
1,كآبه مش ملل
1,هالصباح مليان كآبه
1,حزن كآبه تعاسه صياح دموع بكاء تعب ارهاق 
1,الجو اليومين هذين كآبه بالملل
1,يليل كآبه
1,انا كل لبسى اسود وبلاقينى فيه مش شرط كآبه شياكه بلس انى خدت عليه وبرتاح فيه
1,دخلت ف مود كأبه بتاعى شويه
1,كآبة وكره وحزن
1,انا بحاجة الى سفرة تنسيني كآبة وطني المنهوب 🙂🥲
1,كآبة تجتاح نفسي لظروف قلبي التي احاول ان اتحملها
1,حُزن ملل وجع إشتياق خمول كسل ارهاق كأبه حنين أختناق ألم ذكريات ماضي تعيس أرق تعب احلام
1,انعل ابو دي كآبة ياخ
1,حزينه وفاقده كل الحنان والحزن في حياتي مطلقه له العنان وكل من شافني أشر بالبنان ويقول هالبنت مليانه كآبه بالاطنان
1,اقسم باله كآبه مره ودي انام لين يخلص هالشهر بعدها اصحى
1,البس الأسود مش كآبه 👍🏻
1,كمية كآبة والله مره كمية كبيره لدرجه ان راسي مصدع
1,الواحد حاليا ف مود كأبه وخنقه🙂
1,البس الاسود مش كأبه
1,كآبه هم غم زعل محطم الحمدلله على نعمة الإسلام لولاها كان انتحرت من زمان
1,كآبه عادى
1,بقالى فترة كبيرة معنديش شغف مبقاش فيه حاجة ممكن تبهرنى مش كآبة ولا عزلة على قد ما هو تصالح منى تجاه الى شايفه
1,اجتني كآبة فضيعة والله💔
1,بيدي كآبة حياتي لذلك لا تسألني عن كآبتي فأنا احب حياتي هكذا
1,كآبة ما في شي بفش الخلق انتو هم على قلبي
1,كآبة كآبة
1,واكره كآبة اليوم😷
1,فترة كآبه و تخبط
1,وايد مو شوي كآبه
1,كيف اتغلب على كأبة السبت
1,مش كأبه ولا حاجه بس انا مفيش حاجه بتضحكني اليومين دول غير خيبتي والله
1,اليوم مره كآبه وصعب انا حتى مالي خلق اتكلم بس ابي اتنفس بدون اي تدخلات
1,كميه كأبه بشكل مو طبيعي والله
1,كنت أحسب كآبة يوم السبت مقتصره على انه دوام طلع و حتى وانا معطله كئيب
1,بس خلاص الوضع كآبه 😫
1,كل شي يتغير الا كآبه السبت ماتغير
1,غثى و كآبة
1,فيني كمية كآبة مب طبيعية شكله تصفر عندي
1,اف كآبه كيف بختبر بكره خير
1,جتني نوبة كآبة فجائية
1,بقالي فترة كبيرة عندي كآبة اجتماعية علاقاتي تقلصت وانحصرت على ناس معينة مبقتش قابل اشوف الناس زي الأول 
1,بما ان هذا الصباح كئيب بشغل معزوفة ضوء القمر عشان يزيد كآبة
1,وكانت تلك اليلة هي الأكثر كآبة على الإطلاق
1,حزن تالت كآبة تالتة 🦦♥️
1,هذا وحنا تونا داخلين السبت فيه كآبه مو طبيعية💔
1,يا رب استر داخله علينا ويف كآبه مالهوش اي تلاتين لازمه
1,بكاء كآبه حزن بكاء كآبه حزن حزن حزن كسرة حزن حزن حزن تناسي تعايش تأقلم
1,صداع قلة نوم لخبطة مواعيد مفيش كتاب بينفتح كأبة ضيق حزن نفسية بايظة كسل تضيع وقت نزاع عقلك الي عاوز حاجة مع جسدك 
1,كآبه مابعدها كآبه
1,الجو مليان كآبة و فيه حاجة غلط
1,منجد كآبه
1,عُزله هادئه بين شايّ وكِتاب
1,عُزله
1,عُزله مع كتاب مُفضل🖤
1,الدراسة صعبة الحياة صعبة الاجتماعات وقروشة الناس صعبة احتاج عزلة بالغابة لحالي اشرب من مويه النهر واكل اي شي واعيش بكوخ على الطاقة الشمسية
1,احتاج الى عُزلة
1,أحتاج عزلة في مكان هادئ تسكنهُ النجوم والجو البارد بعيدًا كل البعد عن ضجيج الناس والشوارع
1,عزله برضو 🌚😂
1,هاتف مغلق ابتعاد عن الجميع عُزلة هدوء وذهن يخلو من أي شيء هكذا تكون أقصى الاماني أحيانًا
1,أشتهي عُزلة 💔
1, نحب العزلة لمجرد كونها عزلة نحبها لأنها فترة إختباء من خيبات الأمل هرب من كل الإحتمالات السيئة 
1,نفسي اروح عزله لحالي بدون ولا شي 💔
1,غَرَق وَ عُزْلَة
1,عزله وبحر
1,أفشل دائمًا في العلاقات الأجتماعية لستُ الصديق المفضل لأي شخص ولم أجد في الحب من يناسبني وأناسبه عزلة عزلة
1,عزله عزله عزله عزله عزله عزله عزله عزله عزله
1,عزلة عزلة عزلة عزلة
1,أحتاج عُزله
1,أنا في عزلة والعزلة الداخلية أقوى وأشد من ذاك الذي يحشر نفسه في حجرة أنا أخالط العالم دون أن أخوض حوارًا حقيقيًا أو كاملاً حتى
1,عزلة لترتيب ماتبعثر من أوراق الحياة استودعكم اله الذي لاتضيع ودائعه  وفي حفظ اله ورعايته
1,في الفتره الي احتاج فيها عُزله الناس صاروا يجون من كل مكان
1,عُزلة روحية 🕊🤍
1,اكتر من كدة عزلة انا كدة هنتحر 😂
1,عزله لحالي ما بدي حدا 😂
1,أحتاج عزلة بوسط العزلة الي أنا فيها
1,لا أحتاجها مع أحد أحتاج عزلة بعيدا عن كل الاشخاص
1,عزله مع نفسي 💆🏻‍♀️
1,أحتاج عُزلة لوحدي فقط
1, ابي عزله لحالي
1,"وإني أفتقد النّسخة القديمة من نفسي رُغم أنها كانت أغبى وأجهل لكني كنت سعيداً معها

عبارات حزن عزله وحده"
1,"ما أخاف لو عشت ب أيام انطوائيه
في عزلة الناس والدنيا أنا راضيه 
َ ㅤ
من خبرة سنين وظروف اجتماعيه 
بعض العلاقات مصنوعه على الفاضي"
1,عُزله طويله
1,عقل مُتعب من ثُقل ما يدور به الخوف من الندم الخذلان عدم الوصول صدمات تباطئ ابتعاد عزلة عن العالم 
1,بقيت لوحدي ماجملها من عزله
1,أرغب في عزلة تخلو من التفكير أكون فيها وجهاً لوجه مع نفسي
